"loan_id","loan_purpose","date","loan_granted","loan_repaid"
127139,"home","2012-06-12",1,1
610103,"other","2012-03-06",0,NA
279350,"investment","2012-04-30",1,0
470822,"business","2012-03-05",1,1
971578,"emergency_funds","2012-05-10",1,0
526905,"business","2012-12-24",1,0
570471,"business","2012-02-15",0,NA
911123,"home","2012-10-26",1,0
498934,"emergency_funds","2012-10-01",1,0
44605,"business","2012-10-19",0,NA
652379,"business","2012-01-02",1,0
110164,"home","2012-06-07",0,NA
374824,"home","2012-03-27",1,1
342183,"investment","2012-01-04",1,0
279828,"home","2012-02-20",0,NA
163647,"emergency_funds","2012-04-03",0,NA
271576,"business","2012-08-20",1,0
529995,"business","2012-11-14",0,NA
245194,"other","2012-05-31",0,NA
41998,"other","2012-04-13",0,NA
459501,"home","2012-04-23",0,NA
552719,"emergency_funds","2012-02-06",0,NA
451660,"home","2012-10-24",1,1
147693,"investment","2012-05-22",0,NA
351945,"investment","2012-12-03",1,1
376257,"business","2012-09-17",1,0
572705,"business","2012-09-26",0,NA
809719,"home","2012-11-07",0,NA
675950,"business","2012-02-16",0,NA
730623,"home","2012-12-11",1,1
972070,"emergency_funds","2012-08-31",0,NA
548404,"home","2012-03-06",1,0
280038,"home","2012-05-29",0,NA
396131,"emergency_funds","2012-10-08",1,1
969722,"business","2012-08-23",1,0
121735,"business","2012-07-12",0,NA
937788,"home","2012-06-25",1,1
863535,"home","2012-01-20",1,1
538040,"emergency_funds","2012-07-03",0,NA
397958,"home","2012-08-14",0,NA
631988,"investment","2012-02-01",0,NA
491729,"investment","2012-02-15",1,1
592494,"home","2012-12-26",0,NA
742791,"home","2012-06-19",1,0
416218,"home","2012-10-05",0,NA
703291,"business","2012-04-05",1,1
990195,"emergency_funds","2012-10-10",1,1
205168,"business","2012-09-13",0,NA
660416,"emergency_funds","2012-08-14",0,NA
233476,"investment","2012-02-06",0,NA
361206,"emergency_funds","2012-01-23",0,NA
429508,"emergency_funds","2012-10-23",1,0
850091,"other","2012-03-14",1,0
861010,"other","2012-11-14",1,1
972068,"emergency_funds","2012-09-18",0,NA
291924,"investment","2012-02-03",0,NA
257709,"home","2012-11-06",1,1
506982,"business","2012-01-17",1,1
82403,"home","2012-08-23",0,NA
821757,"investment","2012-01-17",0,NA
782019,"business","2012-11-15",1,1
996158,"investment","2012-02-02",1,1
978846,"investment","2012-07-20",0,NA
715408,"business","2012-01-10",0,NA
519835,"home","2012-01-02",0,NA
604318,"emergency_funds","2012-12-20",1,0
16641,"investment","2012-05-01",0,NA
318408,"home","2012-08-27",0,NA
37827,"business","2012-08-02",0,NA
450215,"home","2012-01-04",1,0
824390,"home","2012-10-02",1,1
701499,"home","2012-04-24",1,0
390123,"home","2012-11-14",1,1
891008,"home","2012-06-13",0,NA
409773,"business","2012-08-07",1,0
591124,"emergency_funds","2012-02-27",0,NA
612046,"business","2012-07-17",0,NA
883311,"investment","2012-09-18",1,1
668268,"other","2012-08-24",1,1
639623,"other","2012-04-10",1,1
820092,"emergency_funds","2012-12-18",0,NA
64042,"home","2012-08-21",0,NA
164584,"investment","2012-09-25",1,1
890200,"emergency_funds","2012-02-27",0,NA
384341,"home","2012-10-09",1,0
72731,"emergency_funds","2012-05-28",1,0
807289,"business","2012-08-27",1,1
372788,"home","2012-03-12",1,0
4796,"business","2012-07-23",1,1
152507,"other","2012-07-12",0,NA
515734,"investment","2012-01-03",1,1
974319,"home","2012-01-09",0,NA
37288,"other","2012-05-15",1,0
935883,"investment","2012-08-31",1,1
462939,"home","2012-10-29",1,1
152037,"other","2012-03-26",1,0
701591,"home","2012-04-11",1,1
421290,"emergency_funds","2012-06-19",0,NA
438464,"other","2012-11-21",1,1
246087,"home","2012-04-19",0,NA
20011,"business","2012-10-02",0,NA
602207,"other","2012-01-27",1,0
752790,"other","2012-08-01",1,0
721687,"investment","2012-11-05",0,NA
575305,"home","2012-06-13",0,NA
138545,"other","2012-01-25",0,NA
496390,"emergency_funds","2012-10-05",0,NA
162241,"emergency_funds","2012-05-24",0,NA
505439,"home","2012-01-31",0,NA
239502,"emergency_funds","2012-11-19",0,NA
187539,"business","2012-10-05",1,1
368568,"emergency_funds","2012-09-17",0,NA
786497,"other","2012-12-10",0,NA
469664,"home","2012-04-06",1,1
558129,"home","2012-10-01",0,NA
829971,"investment","2012-10-10",1,0
26817,"home","2012-07-26",1,0
977700,"investment","2012-03-22",0,NA
120872,"home","2012-03-21",0,NA
972278,"investment","2012-03-19",1,1
214407,"business","2012-02-22",0,NA
308401,"other","2012-01-16",0,NA
725138,"emergency_funds","2012-11-09",0,NA
158715,"investment","2012-03-09",0,NA
424962,"emergency_funds","2012-02-14",0,NA
817195,"business","2012-11-21",0,NA
298421,"emergency_funds","2012-09-03",1,0
947914,"home","2012-04-27",0,NA
702532,"emergency_funds","2012-06-07",0,NA
661125,"business","2012-07-05",0,NA
575144,"business","2012-01-31",0,NA
239315,"investment","2012-02-27",0,NA
752821,"home","2012-02-21",0,NA
640160,"home","2012-05-14",1,0
109688,"other","2012-09-27",0,NA
407389,"other","2012-04-18",1,0
770647,"business","2012-07-23",0,NA
399673,"home","2012-03-22",0,NA
334771,"business","2012-04-27",0,NA
661403,"home","2012-05-29",0,NA
357370,"investment","2012-11-30",0,NA
84432,"business","2012-06-21",0,NA
789638,"emergency_funds","2012-02-23",0,NA
3509,"other","2012-02-08",0,NA
751236,"business","2012-04-12",0,NA
39141,"home","2012-08-21",1,1
389599,"business","2012-01-04",0,NA
817082,"other","2012-10-02",1,1
694068,"emergency_funds","2012-02-06",1,0
5413,"home","2012-01-10",1,0
523810,"business","2012-08-23",0,NA
243401,"home","2012-03-02",1,1
804007,"home","2012-01-16",1,0
386024,"investment","2012-01-06",1,1
76509,"home","2012-07-27",1,0
367147,"emergency_funds","2012-11-02",1,0
108707,"investment","2012-05-16",0,NA
796873,"home","2012-08-06",1,0
320731,"home","2012-05-15",0,NA
35221,"emergency_funds","2012-10-15",0,NA
737774,"home","2012-05-30",1,1
625408,"investment","2012-03-20",0,NA
49950,"investment","2012-04-09",0,NA
851233,"home","2012-12-18",0,NA
938537,"emergency_funds","2012-02-28",1,0
503588,"home","2012-07-18",0,NA
838670,"emergency_funds","2012-09-06",1,0
113937,"business","2012-08-29",1,1
134609,"home","2012-12-27",0,NA
267053,"emergency_funds","2012-11-05",0,NA
485689,"business","2012-06-06",1,0
533938,"business","2012-09-04",1,1
786459,"business","2012-10-16",1,0
155151,"investment","2012-07-24",0,NA
759169,"home","2012-06-18",1,1
670915,"home","2012-02-20",1,1
589406,"home","2012-05-07",0,NA
214215,"business","2012-10-01",0,NA
568443,"business","2012-04-26",0,NA
555399,"investment","2012-07-06",1,1
146111,"investment","2012-02-07",0,NA
501003,"business","2012-01-05",0,NA
256595,"business","2012-12-10",0,NA
378830,"business","2012-02-29",0,NA
719889,"emergency_funds","2012-11-26",0,NA
978286,"home","2012-10-22",1,1
664732,"investment","2012-03-20",1,1
596917,"home","2012-12-13",0,NA
391053,"home","2012-11-15",0,NA
203711,"home","2012-12-07",1,1
412661,"emergency_funds","2012-12-26",0,NA
743408,"home","2012-02-16",1,0
64197,"other","2012-04-30",0,NA
694796,"investment","2012-12-24",0,NA
528379,"home","2012-01-10",1,1
913479,"home","2012-05-04",1,0
499247,"business","2012-01-31",0,NA
360770,"other","2012-11-13",1,0
674035,"business","2012-09-20",1,1
357620,"home","2012-10-17",1,1
190288,"home","2012-04-09",0,NA
878516,"business","2012-01-05",1,1
574807,"investment","2012-12-04",0,NA
627516,"business","2012-09-18",1,1
812890,"investment","2012-03-29",1,1
657916,"home","2012-09-26",0,NA
48953,"investment","2012-10-22",0,NA
778911,"home","2012-05-21",0,NA
519285,"other","2012-01-23",0,NA
542657,"investment","2012-01-30",0,NA
804134,"investment","2012-10-16",1,0
525008,"investment","2012-03-05",0,NA
906365,"home","2012-11-15",1,1
566720,"other","2012-09-03",0,NA
419431,"home","2012-12-24",0,NA
380079,"other","2012-05-02",1,0
125824,"emergency_funds","2012-01-05",0,NA
836060,"emergency_funds","2012-10-04",0,NA
240580,"business","2012-09-13",0,NA
387861,"investment","2012-10-18",0,NA
122931,"emergency_funds","2012-09-25",0,NA
181547,"home","2012-05-15",1,0
275948,"home","2012-05-01",0,NA
663083,"home","2012-03-13",0,NA
965966,"emergency_funds","2012-09-24",0,NA
715835,"investment","2012-12-05",1,1
667475,"home","2012-06-21",0,NA
768866,"investment","2012-11-28",1,1
932637,"business","2012-06-14",1,1
731825,"business","2012-12-03",1,0
819451,"business","2012-03-19",0,NA
677275,"emergency_funds","2012-08-09",1,0
509394,"home","2012-04-17",1,1
850145,"home","2012-03-23",1,1
886702,"emergency_funds","2012-09-10",1,1
224266,"other","2012-11-28",1,0
408247,"business","2012-05-15",0,NA
546093,"investment","2012-04-25",1,0
416174,"other","2012-10-11",1,1
252709,"other","2012-11-21",0,NA
554193,"investment","2012-09-12",1,1
971858,"emergency_funds","2012-06-07",1,1
935393,"business","2012-08-14",1,1
67385,"emergency_funds","2012-07-02",0,NA
535866,"business","2012-02-06",0,NA
144069,"business","2012-05-31",0,NA
62496,"emergency_funds","2012-02-29",0,NA
990118,"home","2012-11-01",0,NA
959559,"investment","2012-05-09",0,NA
519260,"investment","2012-05-18",0,NA
941777,"home","2012-02-15",1,1
41520,"home","2012-12-05",1,1
178437,"emergency_funds","2012-07-06",1,1
592219,"investment","2012-03-27",1,1
178193,"business","2012-03-15",1,0
992544,"emergency_funds","2012-10-29",0,NA
482729,"emergency_funds","2012-01-25",1,1
768579,"other","2012-12-13",1,1
704328,"other","2012-12-24",1,0
245243,"emergency_funds","2012-05-07",0,NA
185578,"home","2012-03-06",0,NA
884880,"emergency_funds","2012-08-16",1,0
801504,"other","2012-12-25",0,NA
371254,"investment","2012-11-16",0,NA
774358,"emergency_funds","2012-09-25",0,NA
373693,"other","2012-06-27",1,1
349853,"home","2012-09-24",0,NA
287649,"other","2012-04-03",1,0
344448,"other","2012-01-25",0,NA
782160,"investment","2012-04-09",1,1
991985,"business","2012-03-07",1,1
308007,"emergency_funds","2012-08-01",0,NA
623325,"home","2012-07-05",0,NA
421258,"business","2012-03-22",1,1
743166,"other","2012-01-04",1,0
273679,"emergency_funds","2012-04-18",0,NA
452979,"investment","2012-08-28",0,NA
915716,"home","2012-05-24",1,0
567006,"investment","2012-11-01",1,1
711949,"business","2012-05-31",0,NA
685612,"home","2012-04-05",0,NA
807501,"business","2012-06-14",1,1
160612,"home","2012-08-22",1,1
542298,"investment","2012-06-19",1,0
662178,"other","2012-08-03",1,0
235143,"investment","2012-02-20",0,NA
951225,"other","2012-07-31",0,NA
565327,"home","2012-02-07",1,1
48479,"home","2012-12-11",1,0
631859,"business","2012-08-20",0,NA
901854,"home","2012-04-03",0,NA
452147,"business","2012-08-27",0,NA
225146,"emergency_funds","2012-01-25",0,NA
734085,"business","2012-04-16",0,NA
723755,"other","2012-02-02",1,0
298436,"business","2012-08-23",1,1
624207,"business","2012-10-04",0,NA
456127,"emergency_funds","2012-06-29",1,0
629785,"home","2012-06-13",0,NA
184926,"other","2012-03-16",1,1
484569,"business","2012-10-12",0,NA
718489,"other","2012-05-30",1,1
150447,"home","2012-07-10",0,NA
879203,"investment","2012-09-19",0,NA
785418,"other","2012-09-20",0,NA
777066,"business","2012-09-24",1,1
290597,"investment","2012-01-11",1,1
787008,"emergency_funds","2012-06-05",1,0
214462,"business","2012-09-10",0,NA
873593,"other","2012-02-16",1,1
88700,"home","2012-10-01",1,1
444602,"emergency_funds","2012-05-08",1,1
573069,"emergency_funds","2012-05-21",0,NA
857703,"home","2012-09-04",1,1
138164,"home","2012-09-13",0,NA
444206,"investment","2012-11-28",1,1
926837,"other","2012-04-17",0,NA
5524,"home","2012-01-30",0,NA
717399,"emergency_funds","2012-09-24",0,NA
511066,"emergency_funds","2012-09-14",1,1
379898,"emergency_funds","2012-07-11",1,1
572704,"investment","2012-07-05",1,0
775298,"home","2012-10-23",0,NA
236866,"business","2012-02-21",1,0
116496,"emergency_funds","2012-07-23",1,0
120178,"business","2012-07-12",1,1
920068,"business","2012-10-29",1,1
575293,"investment","2012-04-25",0,NA
152142,"home","2012-06-11",1,0
375968,"business","2012-02-28",0,NA
670339,"other","2012-02-02",0,NA
842098,"other","2012-06-13",1,0
902297,"home","2012-07-16",0,NA
142162,"other","2012-11-29",1,1
755950,"business","2012-03-28",1,1
21990,"investment","2012-09-11",0,NA
626215,"emergency_funds","2012-11-14",1,0
35684,"investment","2012-12-24",0,NA
404973,"emergency_funds","2012-08-24",0,NA
971088,"home","2012-10-04",1,1
293797,"emergency_funds","2012-10-31",1,0
981711,"investment","2012-06-15",1,1
978171,"investment","2012-10-24",0,NA
665467,"home","2012-10-09",1,1
353244,"investment","2012-06-22",1,1
325321,"emergency_funds","2012-07-30",0,NA
921025,"home","2012-02-13",1,1
212519,"other","2012-12-25",0,NA
81296,"emergency_funds","2012-07-23",1,0
538565,"investment","2012-01-30",0,NA
773888,"other","2012-04-23",0,NA
190282,"home","2012-01-24",1,1
943118,"business","2012-03-02",1,1
395668,"emergency_funds","2012-11-07",0,NA
748291,"investment","2012-06-21",0,NA
718486,"other","2012-05-23",0,NA
720639,"investment","2012-10-18",1,1
400358,"investment","2012-01-09",1,1
746456,"other","2012-01-09",1,0
72889,"home","2012-07-18",1,1
925355,"emergency_funds","2012-04-13",1,1
864482,"business","2012-10-30",1,1
685849,"emergency_funds","2012-03-22",1,0
74180,"other","2012-04-06",0,NA
485844,"home","2012-10-02",1,1
314673,"other","2012-03-27",0,NA
614842,"emergency_funds","2012-02-01",1,0
689350,"home","2012-03-06",1,0
161241,"other","2012-05-14",0,NA
798985,"emergency_funds","2012-06-25",0,NA
634160,"home","2012-05-25",0,NA
394906,"business","2012-09-13",0,NA
803717,"investment","2012-03-29",0,NA
376728,"home","2012-09-13",0,NA
266961,"other","2012-09-24",0,NA
964770,"emergency_funds","2012-01-26",0,NA
33191,"investment","2012-01-10",0,NA
855659,"other","2012-10-10",1,1
674417,"home","2012-04-18",0,NA
954473,"emergency_funds","2012-01-10",1,1
47274,"home","2012-10-25",0,NA
491637,"investment","2012-04-12",0,NA
249013,"business","2012-07-12",0,NA
86009,"business","2012-06-06",1,1
643381,"investment","2012-01-27",1,0
583309,"other","2012-01-30",0,NA
521360,"business","2012-03-06",1,0
795399,"emergency_funds","2012-05-04",1,0
781933,"other","2012-03-26",1,0
815623,"other","2012-09-25",0,NA
214255,"investment","2012-01-25",0,NA
292548,"home","2012-02-06",1,1
905071,"other","2012-06-25",0,NA
472202,"business","2012-07-11",0,NA
800620,"other","2012-05-25",0,NA
954751,"home","2012-04-06",0,NA
396588,"emergency_funds","2012-06-07",0,NA
439342,"investment","2012-03-15",1,0
311896,"investment","2012-04-05",0,NA
216329,"home","2012-11-05",0,NA
943179,"emergency_funds","2012-10-29",1,0
236699,"emergency_funds","2012-07-18",0,NA
721198,"business","2012-02-15",1,0
236121,"business","2012-10-24",0,NA
517791,"investment","2012-02-15",1,0
999299,"other","2012-07-09",1,1
339494,"emergency_funds","2012-11-14",0,NA
715190,"other","2012-08-03",0,NA
906007,"investment","2012-08-06",0,NA
598531,"home","2012-11-02",1,1
957170,"investment","2012-05-02",0,NA
89234,"home","2012-06-14",1,1
987982,"investment","2012-12-28",0,NA
101960,"business","2012-09-07",0,NA
98174,"investment","2012-04-27",1,1
433673,"home","2012-04-03",0,NA
914053,"emergency_funds","2012-02-28",0,NA
298750,"emergency_funds","2012-02-22",0,NA
968011,"investment","2012-08-21",0,NA
161058,"emergency_funds","2012-11-05",0,NA
973232,"investment","2012-03-14",1,1
862051,"business","2012-05-17",0,NA
262888,"business","2012-04-09",1,1
75332,"business","2012-07-04",0,NA
889930,"home","2012-07-06",1,1
304241,"investment","2012-05-24",1,1
945966,"other","2012-01-04",0,NA
949406,"investment","2012-12-11",1,1
218938,"business","2012-01-25",1,1
286832,"investment","2012-09-11",0,NA
27871,"other","2012-01-09",1,1
85538,"home","2012-04-16",0,NA
728731,"emergency_funds","2012-10-19",1,1
691056,"business","2012-06-14",1,0
172186,"investment","2012-08-09",0,NA
816654,"home","2012-05-31",0,NA
184150,"investment","2012-11-05",0,NA
92741,"investment","2012-06-27",1,0
255898,"emergency_funds","2012-02-07",0,NA
121125,"business","2012-03-28",0,NA
608637,"business","2012-07-12",1,1
941218,"other","2012-01-25",1,0
613924,"other","2012-02-24",0,NA
721203,"home","2012-11-08",1,1
540441,"home","2012-09-06",1,0
918354,"home","2012-07-19",1,0
784423,"business","2012-08-13",1,1
111201,"home","2012-02-07",0,NA
923741,"investment","2012-07-10",1,1
297227,"business","2012-04-11",0,NA
34265,"emergency_funds","2012-12-07",1,0
917669,"business","2012-11-19",1,1
585917,"emergency_funds","2012-11-23",1,1
914322,"investment","2012-09-12",0,NA
211552,"investment","2012-08-21",0,NA
978833,"emergency_funds","2012-08-03",1,0
2147,"home","2012-08-27",1,0
680680,"other","2012-10-24",1,0
502438,"home","2012-09-27",1,1
605403,"emergency_funds","2012-11-05",0,NA
764299,"home","2012-03-07",0,NA
25155,"emergency_funds","2012-11-02",0,NA
20388,"investment","2012-08-29",0,NA
203058,"business","2012-05-22",0,NA
184214,"emergency_funds","2012-11-16",1,1
428659,"other","2012-07-02",1,1
429019,"investment","2012-09-05",0,NA
62671,"emergency_funds","2012-07-24",0,NA
689519,"business","2012-08-23",1,0
762017,"home","2012-05-24",1,1
812084,"business","2012-08-27",0,NA
313781,"other","2012-02-16",0,NA
960151,"business","2012-08-10",1,0
953720,"business","2012-05-21",0,NA
159506,"emergency_funds","2012-03-19",0,NA
158322,"other","2012-12-03",1,1
42119,"emergency_funds","2012-12-04",1,0
482211,"emergency_funds","2012-11-22",0,NA
234504,"other","2012-03-07",1,0
17247,"other","2012-03-05",0,NA
41113,"business","2012-06-14",1,1
499484,"investment","2012-08-06",0,NA
320025,"emergency_funds","2012-02-24",0,NA
145363,"emergency_funds","2012-07-04",0,NA
229229,"emergency_funds","2012-02-06",1,0
764546,"home","2012-02-06",0,NA
7445,"investment","2012-07-13",0,NA
750550,"other","2012-03-05",1,1
806025,"emergency_funds","2012-07-13",0,NA
316521,"home","2012-10-02",0,NA
617125,"home","2012-02-23",0,NA
471175,"home","2012-04-26",1,1
421092,"business","2012-08-29",0,NA
152291,"investment","2012-08-23",0,NA
134081,"home","2012-03-08",1,0
308172,"investment","2012-11-26",1,1
799596,"emergency_funds","2012-10-25",1,0
405100,"home","2012-10-02",1,1
138558,"emergency_funds","2012-02-27",1,0
173644,"investment","2012-10-17",0,NA
906225,"emergency_funds","2012-04-09",1,1
926997,"home","2012-01-02",1,0
268110,"investment","2012-10-29",1,0
960682,"other","2012-09-11",1,0
897494,"home","2012-07-12",1,0
940167,"investment","2012-05-23",0,NA
901316,"business","2012-01-02",1,0
575179,"business","2012-08-09",0,NA
347439,"emergency_funds","2012-01-31",0,NA
790550,"business","2012-12-24",0,NA
