"employee_id","company_id","dept","seniority","salary","join_date","quit_date"
865030,1,"customer_service",9,87000,"2012-07-31",NA
54636,1,"marketing",5,150000,"2014-09-17","2015-11-20"
709179,6,"design",12,113000,"2013-02-25","2015-09-25"
566354,9,"customer_service",22,98000,"2015-12-07",NA
601436,8,"engineer",16,248000,"2015-07-06",NA
881879,6,"data_science",4,45000,"2012-07-23","2015-04-17"
621462,2,"engineer",16,347000,"2015-02-17",NA
210268,1,"data_science",10,171000,"2011-08-08","2012-08-03"
964096,2,"sales",6,159000,"2012-04-23","2013-05-03"
996240,2,"engineer",17,319000,"2013-01-07",NA
877719,2,"customer_service",19,119000,"2015-05-04",NA
867972,6,"design",6,102000,"2011-06-27","2014-01-24"
651028,1,"sales",22,179000,"2012-07-30",NA
151185,1,"customer_service",22,121000,"2013-08-19","2015-07-10"
964249,2,"customer_service",14,79000,"2013-07-22","2014-06-27"
722560,4,"customer_service",27,110000,"2013-04-15","2014-02-14"
198872,4,"sales",11,118000,"2015-06-29",NA
696611,2,"engineer",1,88000,"2013-10-21",NA
548600,1,"engineer",19,287000,"2013-05-28",NA
458404,9,"design",18,147000,"2014-05-12","2015-06-05"
475639,8,"marketing",9,101000,"2014-06-16","2015-05-29"
148875,1,"data_science",17,314000,"2015-01-05",NA
413923,2,"engineer",5,164000,"2015-11-11",NA
608550,2,"sales",17,201000,"2012-02-13","2015-01-09"
803483,3,"marketing",6,112000,"2012-11-12","2014-07-11"
241554,2,"engineer",10,185000,"2013-07-15",NA
914347,4,"customer_service",6,54000,"2012-01-30","2015-11-13"
572798,1,"engineer",18,288000,"2015-05-11",NA
19632,1,"customer_service",26,128000,"2012-09-04","2013-08-09"
967794,3,"customer_service",11,65000,"2012-07-16",NA
747344,2,"engineer",18,342000,"2015-11-23",NA
398085,1,"customer_service",18,106000,"2013-12-30",NA
874354,10,"customer_service",27,114000,"2015-06-29",NA
838072,3,"data_science",13,162000,"2011-10-03","2012-08-10"
828205,7,"data_science",2,67000,"2014-10-13",NA
113424,4,"engineer",23,237000,"2014-01-06",NA
707126,1,"customer_service",22,124000,"2013-04-08","2014-04-04"
817190,1,"sales",1,50000,"2015-08-03",NA
444838,1,"customer_service",13,89000,"2015-01-12",NA
937558,8,"customer_service",20,81000,"2011-05-09","2012-06-15"
984437,2,"customer_service",8,61000,"2015-06-01",NA
350655,8,"customer_service",18,119000,"2011-01-31","2013-12-13"
20303,7,"data_science",16,262000,"2012-04-23",NA
852502,4,"engineer",21,256000,"2015-07-06",NA
653054,8,"sales",20,180000,"2011-09-20","2014-01-24"
171111,9,"customer_service",15,92000,"2013-05-28","2015-08-14"
397462,10,"customer_service",13,61000,"2015-06-01",NA
4955,1,"data_science",11,208000,"2013-10-28","2014-10-31"
809836,1,"marketing",3,49000,"2015-02-09",NA
655143,1,"marketing",7,105000,"2012-07-02","2013-07-26"
227041,8,"engineer",29,256000,"2015-05-26",NA
49371,1,"sales",6,131000,"2013-08-19","2014-09-12"
389899,2,"data_science",9,209000,"2014-08-11",NA
180947,1,"data_science",13,196000,"2011-07-11","2014-01-24"
412286,5,"sales",8,112000,"2014-02-03","2015-01-16"
498674,2,"design",5,136000,"2012-02-06","2014-01-10"
800545,3,"design",4,43000,"2012-12-17","2013-12-13"
50935,1,"engineer",18,280000,"2014-01-06",NA
517233,1,"customer_service",28,127000,"2013-01-28",NA
159368,1,"sales",20,196000,"2011-10-03","2013-06-14"
116616,5,"customer_service",10,57000,"2012-10-23",NA
654068,1,"design",24,203000,"2014-09-15",NA
952843,2,"data_science",12,161000,"2012-09-17","2014-10-10"
6947,9,"engineer",5,158000,"2014-05-12","2015-05-08"
137625,2,"engineer",24,309000,"2011-03-30","2013-04-26"
906182,1,"sales",3,45000,"2012-06-18","2013-06-14"
331775,5,"data_science",22,231000,"2011-10-10","2013-10-11"
739631,1,"data_science",8,218000,"2012-02-28","2013-03-15"
311517,7,"data_science",9,185000,"2014-08-18",NA
645243,1,"sales",10,119000,"2014-07-21",NA
845168,1,"engineer",14,207000,"2015-08-31",NA
317048,2,"sales",21,173000,"2014-03-10","2015-04-06"
298935,2,"customer_service",12,89000,"2012-05-14","2014-06-18"
101702,4,"data_science",21,260000,"2012-06-25","2014-03-28"
398844,1,"engineer",1,81000,"2013-12-16",NA
618406,10,"sales",16,140000,"2013-12-23","2015-01-30"
855657,1,"data_science",16,348000,"2013-03-25",NA
191823,2,"data_science",6,195000,"2015-05-26",NA
955708,1,"marketing",15,190000,"2013-03-25","2014-04-25"
18070,1,"customer_service",8,70000,"2012-01-23","2013-01-18"
771846,8,"customer_service",25,98000,"2011-04-11","2013-03-01"
134495,1,"customer_service",27,116000,"2015-02-02",NA
29478,5,"customer_service",24,90000,"2015-11-16",NA
987310,1,"marketing",13,149000,"2014-08-25","2015-09-04"
500225,1,"sales",4,51000,"2013-06-17",NA
72080,1,"customer_service",4,29000,"2014-09-22",NA
447756,1,"design",7,135000,"2012-12-26",NA
972930,1,"customer_service",24,137000,"2013-11-04",NA
874303,6,"customer_service",28,95000,"2014-10-20",NA
734649,1,"marketing",22,185000,"2012-10-01","2013-09-06"
251807,1,"data_science",4,64000,"2011-04-18","2011-12-30"
78934,10,"data_science",6,164000,"2015-02-23",NA
424493,8,"sales",13,88000,"2012-09-04","2013-10-18"
696838,3,"data_science",18,217000,"2013-10-29","2015-09-25"
589246,6,"data_science",5,162000,"2013-03-25","2015-09-11"
429741,1,"customer_service",15,113000,"2012-11-19","2015-01-02"
434277,8,"sales",1,36000,"2011-02-28","2012-10-12"
699127,6,"customer_service",2,26000,"2012-01-23",NA
882816,5,"customer_service",15,96000,"2011-04-11","2012-05-08"
863782,5,"data_science",17,212000,"2014-07-14","2015-07-17"
60307,2,"customer_service",9,75000,"2014-10-06",NA
395345,3,"customer_service",26,91000,"2012-01-03","2012-10-19"
814603,1,"sales",27,213000,"2015-04-13",NA
113498,1,"customer_service",27,113000,"2015-11-09",NA
863977,1,"customer_service",12,87000,"2011-02-07","2014-06-06"
775321,7,"marketing",1,42000,"2013-12-09",NA
475019,5,"customer_service",27,90000,"2011-03-07","2014-04-21"
232301,4,"engineer",5,202000,"2014-01-27",NA
808239,6,"customer_service",27,112000,"2014-01-27",NA
189766,2,"customer_service",2,31000,"2015-03-16",NA
505276,4,"engineer",11,147000,"2011-08-29","2013-10-04"
66602,1,"customer_service",9,76000,"2015-08-17",NA
356559,4,"sales",23,182000,"2015-01-12",NA
299927,2,"customer_service",9,78000,"2015-01-28",NA
596677,1,"customer_service",17,104000,"2015-02-17",NA
112706,1,"engineer",14,221000,"2013-01-07",NA
250681,2,"engineer",17,310000,"2013-02-04","2015-06-12"
122953,5,"customer_service",20,94000,"2012-08-27","2013-10-04"
537788,2,"engineer",17,326000,"2013-07-15",NA
757192,1,"customer_service",8,76000,"2014-10-27",NA
146070,1,"marketing",26,225000,"2015-09-21",NA
153864,1,"marketing",6,122000,"2011-05-09","2012-06-22"
198696,4,"marketing",14,102000,"2012-11-26","2015-02-12"
249827,3,"customer_service",26,90000,"2013-04-01","2015-05-15"
761336,1,"engineer",28,272000,"2013-05-06","2014-04-25"
175983,3,"customer_service",5,59000,"2012-09-24",NA
41264,4,"design",15,183000,"2012-01-23","2013-02-01"
817535,2,"sales",28,205000,"2012-02-27",NA
49318,2,"design",1,48000,"2011-11-28","2014-04-04"
650633,2,"engineer",16,290000,"2013-05-13","2014-12-12"
125429,1,"data_science",15,267000,"2014-07-07","2015-05-18"
103306,1,"customer_service",2,34000,"2011-11-21","2012-10-26"
449506,10,"customer_service",15,82000,"2013-01-07",NA
590420,1,"sales",5,146000,"2014-01-13",NA
628053,9,"customer_service",2,24000,"2015-01-26",NA
211803,7,"customer_service",16,85000,"2013-05-20","2015-04-06"
501384,6,"customer_service",4,24000,"2015-05-11",NA
587981,4,"customer_service",2,25000,"2014-03-17",NA
582298,1,"data_science",8,225000,"2011-10-24","2013-11-08"
250315,1,"customer_service",21,129000,"2014-11-28","2015-10-16"
151291,1,"engineer",23,321000,"2015-04-13",NA
550522,1,"customer_service",19,120000,"2015-02-02",NA
45020,3,"engineer",14,131000,"2011-10-24","2013-10-11"
984576,1,"design",21,182000,"2011-02-16","2013-01-25"
383428,6,"engineer",14,150000,"2012-09-10","2013-09-27"
432414,1,"marketing",16,202000,"2015-07-06",NA
598145,10,"engineer",27,229000,"2013-02-11","2014-02-14"
409502,1,"customer_service",27,124000,"2012-12-10","2013-11-15"
800007,1,"sales",19,196000,"2014-12-22",NA
961608,10,"engineer",21,221000,"2012-05-21","2014-01-31"
422434,2,"sales",12,138000,"2012-11-12","2015-01-15"
467461,2,"sales",17,207000,"2015-10-05",NA
255772,4,"customer_service",14,69000,"2013-11-11","2014-11-14"
924995,4,"customer_service",10,63000,"2013-12-09",NA
186582,1,"marketing",29,230000,"2014-12-15",NA
900610,1,"marketing",12,101000,"2015-06-29",NA
215750,2,"engineer",4,68000,"2011-04-11","2015-07-10"
708253,1,"customer_service",9,66000,"2015-02-23",NA
623607,5,"marketing",1,45000,"2011-12-19","2012-10-05"
353557,4,"marketing",3,41000,"2012-05-14",NA
853674,2,"engineer",16,331000,"2011-08-08","2015-09-11"
923463,8,"customer_service",14,68000,"2014-04-16",NA
154672,1,"sales",13,119000,"2015-02-02",NA
940478,8,"marketing",4,41000,"2013-04-09","2015-04-10"
139884,1,"customer_service",26,125000,"2014-10-13",NA
114998,1,"engineer",5,204000,"2014-01-02","2015-10-23"
27946,1,"engineer",23,292000,"2012-09-17",NA
393557,1,"data_science",18,264000,"2012-05-21","2014-05-23"
992287,3,"marketing",15,146000,"2015-08-17",NA
418252,3,"marketing",27,180000,"2012-06-04","2014-06-20"
57041,1,"customer_service",2,29000,"2015-09-21",NA
430585,1,"marketing",23,202000,"2013-07-31","2014-06-06"
581536,2,"engineer",8,203000,"2013-03-25","2014-11-21"
675191,7,"marketing",15,197000,"2011-04-26","2013-04-12"
158736,5,"marketing",4,40000,"2011-02-14","2013-03-01"
469894,3,"customer_service",20,97000,"2014-08-25","2015-07-17"
591782,6,"engineer",10,144000,"2013-01-28","2014-10-31"
202923,5,"customer_service",6,63000,"2014-03-24","2015-03-06"
653085,3,"engineer",9,157000,"2013-10-22","2015-09-18"
432323,7,"engineer",20,236000,"2013-12-02",NA
4497,9,"data_science",19,232000,"2013-02-14","2014-03-07"
810277,1,"customer_service",22,113000,"2013-11-18","2014-10-17"
338235,4,"marketing",2,39000,"2014-12-22",NA
222584,1,"data_science",27,339000,"2012-05-29",NA
667796,1,"marketing",18,190000,"2014-08-18","2015-07-06"
657478,1,"engineer",28,318000,"2012-07-30",NA
256984,1,"data_science",4,67000,"2014-12-15","2015-11-27"
34323,1,"data_science",12,222000,"2013-09-03","2014-08-22"
402627,3,"customer_service",28,85000,"2014-12-09",NA
60644,1,"customer_service",28,135000,"2015-11-23",NA
500886,7,"customer_service",20,109000,"2012-01-17","2015-04-17"
773772,2,"sales",27,160000,"2014-11-24",NA
43283,5,"marketing",6,99000,"2015-01-14",NA
855446,1,"design",1,53000,"2014-07-28",NA
596643,4,"data_science",6,143000,"2014-06-09",NA
695543,5,"sales",25,164000,"2014-06-09",NA
527558,6,"customer_service",15,89000,"2011-11-23","2013-01-18"
962859,2,"data_science",5,213000,"2013-05-28","2015-05-08"
40266,1,"customer_service",1,36000,"2015-10-12",NA
656391,1,"data_science",1,78000,"2012-03-26","2015-01-23"
427418,1,"customer_service",12,78000,"2015-07-20",NA
499109,7,"engineer",8,135000,"2012-10-29","2015-03-13"
823124,2,"engineer",7,219000,"2013-08-19",NA
48608,9,"data_science",8,156000,"2014-07-16",NA
131529,4,"customer_service",19,99000,"2015-12-07",NA
903654,1,"engineer",25,249000,"2015-06-10",NA
94512,2,"customer_service",9,67000,"2013-10-14","2014-09-19"
23310,1,"data_science",19,261000,"2013-09-09","2014-10-10"
470239,4,"sales",24,160000,"2015-04-27",NA
219868,3,"customer_service",20,115000,"2013-01-28",NA
808023,1,"data_science",2,84000,"2015-01-20",NA
390363,3,"customer_service",13,60000,"2015-02-02",NA
882666,1,"customer_service",11,73000,"2015-04-20",NA
186284,1,"engineer",8,193000,"2015-11-23",NA
802013,1,"data_science",21,271000,"2011-04-25","2014-05-30"
683988,1,"data_science",21,264000,"2011-05-31","2012-06-22"
980802,6,"customer_service",9,60000,"2012-12-03",NA
745820,1,"sales",17,218000,"2011-01-24","2014-01-24"
229420,3,"engineer",24,199000,"2013-05-06","2014-03-07"
141956,10,"data_science",18,230000,"2015-01-20",NA
49951,1,"customer_service",24,122000,"2015-03-02",NA
148802,3,"data_science",16,210000,"2011-08-04","2012-09-21"
500890,1,"design",13,102000,"2011-10-17","2014-07-07"
380163,1,"engineer",10,188000,"2011-10-17","2013-12-06"
518649,4,"engineer",16,255000,"2014-03-24","2015-03-20"
152320,10,"sales",19,178000,"2014-06-02",NA
453324,2,"engineer",5,216000,"2012-09-10",NA
148392,2,"customer_service",10,75000,"2011-04-25","2013-06-28"
782522,2,"engineer",12,170000,"2013-10-21","2015-08-28"
72647,1,"engineer",23,312000,"2013-01-22","2014-01-07"
668786,1,"customer_service",14,85000,"2012-05-07","2015-01-02"
755964,10,"sales",10,127000,"2012-12-10","2013-11-08"
984314,4,"data_science",3,66000,"2013-02-04",NA
908412,1,"customer_service",29,140000,"2015-09-08",NA
803746,1,"design",29,168000,"2011-08-01","2012-06-22"
799300,5,"customer_service",13,61000,"2014-08-18",NA
939350,8,"marketing",20,180000,"2013-10-21",NA
349502,8,"customer_service",12,69000,"2012-04-30","2014-03-28"
328929,2,"marketing",19,208000,"2013-08-26","2015-09-25"
157203,5,"sales",4,36000,"2015-06-29",NA
753176,3,"sales",5,97000,"2012-05-07","2014-06-13"
311875,4,"marketing",13,118000,"2011-12-27","2013-11-29"
587369,6,"marketing",14,1e+05,"2013-12-23","2015-01-23"
191822,5,"data_science",10,162000,"2014-06-16",NA
581055,10,"engineer",11,159000,"2013-04-08","2015-02-27"
964657,1,"customer_service",6,78000,"2011-01-31","2012-02-10"
941534,2,"engineer",5,190000,"2011-05-02","2015-09-18"
496582,1,"sales",9,147000,"2015-08-24",NA
964166,6,"design",29,152000,"2013-04-08","2014-03-07"
809750,3,"sales",19,162000,"2014-09-22","2015-08-28"
893469,1,"customer_service",3,29000,"2015-04-20",NA
478760,4,"engineer",10,175000,"2011-11-07","2012-12-28"
432954,2,"data_science",5,194000,"2012-07-16","2015-07-24"
903933,2,"customer_service",13,75000,"2011-02-01","2013-12-20"
886491,9,"engineer",22,235000,"2013-07-30",NA
135664,1,"engineer",22,275000,"2014-06-02",NA
896270,4,"sales",26,143000,"2014-06-02","2015-07-06"
313219,6,"engineer",12,164000,"2013-02-11","2015-04-06"
531831,1,"sales",16,2e+05,"2013-02-13",NA
772904,1,"customer_service",18,116000,"2015-08-17",NA
308544,7,"sales",19,183000,"2012-01-09",NA
875656,5,"marketing",28,151000,"2011-12-27","2014-02-28"
300454,6,"customer_service",27,97000,"2014-10-13",NA
274020,4,"customer_service",4,25000,"2014-04-21",NA
690703,1,"customer_service",8,85000,"2012-11-19","2013-08-23"
801161,1,"customer_service",1,31000,"2013-01-07","2015-04-10"
707114,1,"sales",7,131000,"2014-08-18",NA
167190,8,"engineer",22,265000,"2012-07-23","2014-03-14"
839683,3,"customer_service",8,64000,"2012-01-09","2015-05-29"
766338,3,"data_science",20,230000,"2012-07-02","2015-06-26"
430807,1,"customer_service",3,29000,"2013-09-03",NA
181939,2,"marketing",20,196000,"2014-05-20",NA
236690,5,"customer_service",5,69000,"2015-10-12",NA
524248,6,"customer_service",18,93000,"2013-05-15",NA
168807,1,"customer_service",19,117000,"2015-04-20",NA
866782,1,"customer_service",10,75000,"2014-06-23",NA
256732,3,"customer_service",25,89000,"2011-12-19","2012-12-13"
415782,4,"engineer",12,158000,"2014-12-26",NA
723318,8,"data_science",12,163000,"2013-04-22",NA
237450,4,"customer_service",17,102000,"2013-09-30","2015-10-16"
483634,9,"customer_service",21,1e+05,"2015-09-14",NA
589445,9,"customer_service",14,57000,"2011-12-27","2012-10-12"
387854,9,"sales",25,187000,"2012-03-05","2014-03-07"
825156,1,"design",15,227000,"2013-10-23","2015-10-23"
423464,1,"data_science",29,236000,"2013-05-13","2015-03-06"
848582,3,"customer_service",29,98000,"2013-08-26",NA
726301,5,"sales",10,114000,"2012-04-23","2013-05-17"
388107,2,"customer_service",13,86000,"2015-03-23",NA
483939,1,"customer_service",18,123000,"2012-04-09","2013-07-12"
993452,1,"customer_service",12,74000,"2012-07-23",NA
27004,9,"marketing",27,168000,"2014-11-24",NA
903103,1,"sales",9,129000,"2012-01-30","2014-01-24"
669910,4,"customer_service",13,62000,"2012-03-19","2015-02-27"
460908,1,"engineer",24,386000,"2014-11-03",NA
538190,1,"engineer",14,208000,"2014-04-29","2015-04-17"
814278,4,"customer_service",11,64000,"2014-03-18",NA
77949,1,"data_science",20,336000,"2014-03-10","2015-01-30"
776984,3,"customer_service",15,86000,"2015-11-30",NA
754722,2,"design",22,199000,"2011-08-22","2013-06-21"
447535,2,"design",21,243000,"2012-07-30",NA
318738,1,"marketing",6,135000,"2011-05-09","2012-03-02"
324338,6,"customer_service",13,70000,"2015-09-28",NA
102795,3,"marketing",11,103000,"2014-04-07",NA
28962,1,"customer_service",23,124000,"2015-11-23",NA
21325,2,"engineer",13,225000,"2012-09-10","2015-09-04"
488317,1,"engineer",3,79000,"2011-09-26","2013-05-24"
174758,3,"customer_service",29,74000,"2014-03-24","2015-04-10"
729732,7,"customer_service",23,99000,"2013-10-07","2014-07-25"
20129,1,"engineer",2,74000,"2012-01-17","2012-11-16"
368193,7,"engineer",7,171000,"2011-01-31","2012-11-09"
780068,1,"engineer",10,179000,"2013-04-08","2014-03-14"
572257,1,"engineer",25,338000,"2012-03-12","2015-01-09"
95466,7,"customer_service",10,74000,"2011-06-20","2012-08-03"
341681,9,"customer_service",9,69000,"2014-10-06",NA
982497,6,"marketing",4,43000,"2011-02-22","2012-02-24"
289935,1,"customer_service",12,81000,"2012-04-02","2013-04-01"
382941,3,"engineer",1,54000,"2012-02-16","2013-09-13"
338352,1,"customer_service",6,88000,"2015-06-15",NA
178396,1,"marketing",8,131000,"2011-06-27","2014-08-21"
122163,5,"data_science",6,127000,"2012-09-24","2014-08-22"
245811,1,"customer_service",2,30000,"2014-11-10","2015-11-13"
118208,1,"customer_service",24,99000,"2011-03-15","2013-03-15"
157521,8,"data_science",4,65000,"2013-12-02",NA
420275,3,"engineer",11,162000,"2012-01-23","2013-11-08"
148533,1,"customer_service",22,139000,"2014-01-06",NA
494773,2,"engineer",4,73000,"2013-05-28",NA
988977,2,"customer_service",16,122000,"2015-08-31",NA
743557,6,"engineer",18,226000,"2012-08-30",NA
180998,8,"customer_service",4,22000,"2014-04-01",NA
467433,9,"design",20,165000,"2014-12-22",NA
822272,1,"engineer",12,194000,"2012-12-31","2014-01-17"
86431,3,"data_science",19,248000,"2015-07-20",NA
275665,1,"marketing",22,193000,"2012-11-05","2013-11-29"
327390,1,"data_science",6,189000,"2011-05-31","2014-08-08"
748427,2,"engineer",22,266000,"2012-07-23","2015-06-05"
720571,1,"sales",26,188000,"2012-07-16","2014-04-25"
216972,1,"customer_service",10,71000,"2013-11-26",NA
229391,8,"sales",13,120000,"2014-10-06",NA
485744,5,"customer_service",9,63000,"2015-10-26",NA
807194,2,"engineer",5,197000,"2015-03-10",NA
590677,2,"data_science",15,343000,"2011-10-12","2015-10-16"
854861,3,"customer_service",4,27000,"2015-08-17",NA
70425,10,"data_science",12,164000,"2012-08-20","2014-07-02"
869461,3,"design",11,116000,"2014-09-29",NA
718285,5,"sales",8,111000,"2013-06-10",NA
77763,1,"data_science",29,293000,"2012-10-01","2014-08-08"
861346,3,"sales",9,105000,"2011-06-01","2015-02-20"
824727,7,"sales",20,180000,"2012-09-04","2013-08-30"
211263,3,"customer_service",21,87000,"2015-07-13",NA
100784,3,"engineer",5,150000,"2014-05-27","2015-05-08"
194460,1,"data_science",12,209000,"2014-01-27","2015-02-27"
749465,9,"sales",6,105000,"2012-07-16","2014-09-12"
662020,1,"engineer",1,81000,"2012-01-30","2013-03-22"
138974,9,"customer_service",8,69000,"2013-06-03",NA
561645,4,"engineer",9,140000,"2011-05-16","2014-08-08"
